Id;codigo;nome;razao_social;email;telefone;tipo_negocio;grupo_negocio;rua;numero;cep;bairro;complemento;cidade;estado;pais;cnpj;inscricao_estadual;observacao;data_criacao;dia_pagamento;status;data_inativo;atendimentos_agendados;atendimentos_atrasados;atendimentos_finalizados;frequencia_coleta
10015538;tem contrato;CITY TOWERS ( RECICLAGEM );CITY TOWERS ( RECICLAGEM );;(14) 98178-7021;;;RAFAEL MERCADANTE;SN;;JD ESTORIL;;BAURU;SP;Brasil;35588215000150;;4 BEGS;06/07/2021;;Inativo;03/09/2023;0;0;130;
10015545;COMODATO 06/07/2021;LA BRASA (JAU);LA BRASA (JAU);;(14) 99677-9207;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Rua Marechal Bitencourt;1238;17202-160;Vila Nova;;Jaú;SP;Brasil;;;;07/07/2021;;Ativo;25/03/2024;0;0;12;
10015547;COMODATO 07/07/2021;GORDOS BAR;GORDOS BAR;;(14) 98822-9565;Bar / Boteco / Pub;Estabelecimentos Alimentícios;Avenida Waldemar Guimarães Ferreira;2-8;17055-500;Vila Industrial;;Bauru;SP;Brasil;;;;07/07/2021;;Deletado;23/12/2021;0;0;3;
10015554;COMODATO 18/08/2021;RESIDENCIAL CHÁCARA ODETE;RESIDENCIAL CHÁCARA ODETE;;(14) 99771-3847;Condomínio;Domiciliar;Avenida Antenor de Almeida;3-199;17047-590;Jardim Colonial;;Bauru;SP;Brasil;07444829000122;;;07/07/2021;;Deletado;16/08/2022;0;0;15;
10015555;DEIXOU 1TB COM ALECIA COMODATO 16/11/2021;FACCHINI CR4155 (SAPORE);FACCHINI CR4155 (SAPORE);;(17) 99147-9550;Refeitório;Indústrias;Avenida Engenheiro Newton Flavio Silva Pinto;1521;15132-180;Sypriano José Moreira;;Mirassol;SP;Brasil;;;;07/07/2021;;Ativo;27/10/2023;0;0;28;
10015557;DEIXOU 1TB COM AMANDA;FACCHINI INDÚSTRIA (SAPORE);FACCHINI INDÚSTRIA (SAPORE);;14981189775;Refeitório;Indústrias;Avenida Dom Pedro I;2321;15502-040;Pólo Comercial e Industrial de Votuporanga;;Votuporanga;SP;Brasil;;;;07/07/2021;;Ativo;08/12/2023;0;0;9;
10015558;DEIXOU 1TB COM RUBIANO;FACCHINI INDÚSTRIA (SAPORE);FACCHINI INDÚSTRIA (SAPORE);;17991261548;Refeitório;Indústrias;Avenida Emílio Arroyo Hernandes;1950;15503-027;Pozzobon;;Votuporanga;SP;Brasil;;;;07/07/2021;;Ativo;13/11/2023;0;0;7;
10015559;DEIXOU 1TB COM SOLANGE;FACCHINI CR 4175 (SAPORE);FACCHINI CR 4175 (SAPORE);;17997331249;Refeitório;Indústrias;RODOVIA EUCLIDES DA CUNHA KM 504,9;S/N;15530-000;;;Cosmorama;SP;Brasil;;;;07/07/2021;;Inativo;24/08/2023;0;0;9;
10015561;COMODATO 25/04/2022;FACCHINI 4 VOTUPORANGA (SAPORE);FACCHINI 4 VOTUPORANGA (SAPORE);;(17) 99674-9603;Refeitório;Indústrias;Avenida José Marão Filho;8754;15502-045;Pólo Comercial e Industrial de Votuporanga;;Votuporanga;SP;Brasil;;;RICHARD;07/07/2021;;Ativo;12/10/2023;0;0;8;
10015562;COMODATO 19/07/2021;FACCHINI CR4189 SJRP (SAPORE);FACCHINI CR4189 SJRP (SAPORE);;17992139896;Refeitório;Indústrias;Avenida Feliciano Salles Cunha;3055;15035-395;Vila São José Operário;DISTRITO INDUSTRIAL;São José do Rio Preto;SP;Brasil;;;;07/07/2021;;Inativo;09/09/2023;0;0;15;
10015564;;FACCHINI CR4189 SJRP (SAPORE);FACCHINI CR4189 SJRP (SAPORE);;17997465840;Refeitório;Indústrias;Rodovia Washington Luiz KM 442,5;S/N;15038-000;Jardim do Cedro;DISTRITO INDUSTRIAL;São José do Rio Preto;SP;Brasil;;;;07/07/2021;;Ativo;08/10/2023;0;0;11;
10015899;COMODATO 15/07/2021;KREPERIA DU CHEFF 3;KREPERIA DU CHEFF 3;;(14) 98124-7314;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Avenida Doutor Marcos de Paula Raphael;8-31;17026-000;Núcleo Habitacional Mary Dota;;Bauru;SP;Brasil;;;;13/07/2021;;Deletado;10/06/2022;0;0;16;
10015908;;RECICLAGEM ANDRICÉLIA;RECICLAGEM ANDRICÉLIA;;16981306854;Outros estabelecimentos comerciais;Comércio;Avenida Antonio Orlando;75;14810455;Jardim Brasília (Vila Xavier);;Araraquara;SP;Brasil;;;;14/07/2021;;Coletado 1 vez;;0;0;1;
10015909;COMODATO 13/07/2021;MARAJÁS ESPETOS BAR;MARAJÁS ESPETOS BAR;;(16) 99365-1821;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Rua Marajó;1725;14030375;Jardim Centenário;;Ribeirão Preto;SP;Brasil;;;ANTIGO KYOOTO SUSHI DELIVERY;14/07/2021;;Ativo;17/09/2023;0;0;8;
10015923;tem contrato;RAGAZZO ( RECICLAGEM );RAGAZZO ( RECICLAGEM );ragazzobaurufinanceiro@gmail.com;(14) 99746-6158;;;NAÇÕES UNIDAS;38-03;;VILA UNIVERSITARIA;;BAURU;SP;Brasil;13118214000109;;PAPELÃO 0,35;14/07/2021;;Inativo;04/09/2023;0;0;191;
10015924;tem contrato;MADERO ( RECICLAGEM);MADERO ( RECICLAGEM);;41987242291;;;AV: NAÇÕES UNIDAS;S/N;;VILA UNIVERSITARIA;;BAURU;SP;Brasil;;;TEM 2 BEGS;15/07/2021;;Inativo;26/08/2021;0;0;2;
10015925;tem contrato;ANNA ADMINISTRAÇÃO ( RECICLAGEM );ANNA ADMINISTRAÇÃO ( RECICLAGEM );;(14) 98837-5918;;;RUA : ANDRE BONACHELA;3-45;;VILA AVIAÇÃO;;Bauru;SP;Brasil;;;TEM 3 BEGS;15/07/2021;;Inativo;12/09/2023;0;0;60;
10015979;COMODATO 16/07/2021;FOGO VIVO FRANCA SHOPPING;FOGO VIVO FRANCA SHOPPING;;1637205914;Restaurante;Estabelecimentos Alimentícios;Avenida Rio Negro;1100;14406005;São Miguel;;Franca;SP;Brasil;02419337000163;;;19/07/2021;;Ativo;17/09/2023;0;0;53;
10015980;COMODATO 16/07/2021;NOSSO FORNO FRANCA SHOPPING;NOSSO FORNO FRANCA SHOPPING;;1637210092;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Avenida Rio Negro;1100;14406005;São Miguel;;Franca;SP;Brasil;58304577000177;;;19/07/2021;;Ativo;25/09/2023;0;0;53;
10015998;;SEARA ALIMENTOS LTDA;SEARA;;;;Estabelecimentos de Produtos de Origem Animal;Rodovia João Beira;S/N;13904450;Jardim Figueira;KM 48,6;Amparo;SP;Brasil;02914460019331;168.049.743.115;;21/07/2021;;Inativo;11/06/2023;0;0;2;
10016014;COMODATO 21/07/2021;KATSUI SUSHI;KATSUI SUSHI;;14991552553;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Rua João Abo Arrage;1-14;17012350;Vila Guedes de Azevedo;;Bauru;SP;Brasil;38613201000137;;;22/07/2021;;Deletado;06/07/2022;0;0;11;
10016017;COMODATO 21/07/2021;MARMITARIA NONNA TEREZA;MARMITARIA NONNA TEREZA;;(14) 99627-0708;Cozinha Brasileira;Estabelecimentos Alimentícios;Rua dos Gráficos;6-58;17022440;Núcleo Residencial Edison Bastos Gasparini;;Bauru;SP;Brasil;22387918843;;;22/07/2021;;Inativo;08/09/2023;0;0;36;
10016040;tem contrato;SAMS CLUB BAURU  (RECICLAGEM );SAMS CLUB BAURU  (RECICLAGEM );;;;;Rua CHAIM MAUAD;2100;;VILA REGINA;;Bauru;SP;Brasil;;;;23/07/2021;;Inativo;05/09/2023;0;0;69;
10016050;;*JAU SERVE 01 JAU;JAU SERVE 01 JAU;;(14) 99754-3371;;;AV. DR. QUINZINHO;235;17210-110;CHÁCARA PECCIOLI –  JAÚ - SP;;JAU;SP;Brasil;;;;23/07/2021;;Ativo;17/09/2023;0;0;89;
10016051;;*JAU SERVE 02 JAU;JAU SERVE 02 JAU;;;;;RUA EDGARD FERRAZ, 85;85;17210-110;CENTRO;;JAU;SP;Brasil;;;;23/07/2021;;Ativo;20/09/2023;0;0;60;
10016052;;*JAU SERVE 03 JAU;JAU SERVE 03 JAU;;;;;AV. DAS NAÇÕES, 458;458;17201-300;CENTRO;;JAU;SP;Brasil;;;;23/07/2021;;Ativo;20/09/2023;0;0;73;
10016053;;*JAU SERVE 04 LENÇÓIS;JAU SERVE 04 LENÇÓIS;;(14) 3263-1844;;;AV. 25 DE JANEIRO, 835;835;18680-040;CENTRO;;LENÇÓIS PAULISTA;SP;Brasil;;;;23/07/2021;;Ativo;18/09/2023;0;0;87;
10016054;;*JAU SERVE 05 IBITINGA;JAU SERVE 05 IBITINGA;;16997330205;;;RUA SALIM SAHÃO, 87;87;14940-000;;;IBITINGA;SP;Brasil;;;;23/07/2021;;Ativo;17/12/2023;0;0;22;
10016055;;*JAU SERVE 06 SÃO CARLOS;JAU SERVE 06 SÃO CARLOS;;(16) 3371-2436;;;RUA VER.ANTONIO BOTELHO,483;483;13574-270;V.PRADO;;SÃO CARLOS;SP;Brasil;;;;23/07/2021;;Ativo;23/10/2023;0;0;37;
10016056;;*JAU SERVE 07 SÃO CARLOS;JAU SERVE 07 SÃO CARLOS;;(16) 3371-1170;;;RUA PADRE TEIXEIRA, 2.315;2315;13560-210;CENTRO;;SÃO CARLOS;SP;Brasil;;;;23/07/2021;;Inativo;04/10/2022;0;0;37;
10016057;;*JAU SERVE 08 PEDERNEIRAS;JAU SERVE 08 PEDERNEIRAS;;;;;RUA CORONEL COIMBRA, L-481;481;17280-000;CENTRO;;PEDERNEIRAS;SP;Brasil;;;;23/07/2021;;Ativo;18/09/2023;0;0;74;
10016058;;*JAU SERVE 09 SÃO CARLOS;JAU SERVE 09 SÃO CARLOS;;(16) 3368-2977;;;RUA RAIMUNDO CORREA, 899;899;13570-591;V. MARCELINO;;SÃO CARLOS;SP;Brasil;;;;23/07/2021;;Inativo;04/10/2022;0;0;32;
10016059;;*JAU SERVE 10 SÃO CARLOS;JAU SERVE 10 SÃO CARLOS;;(16) 3413-5540;;;AV. CAPITÃO LUIZ BRANDÃO, 121;121;13567-181;VL. VISTA ALEGRE;;SÃO CARLOS;SP;Brasil;;;;23/07/2021;;Inativo;04/10/2022;0;0;32;
10016060;COMODATO 01/09/2023;*JAU SERVE 11 BOTUCATU;JAU SERVE 11 BOTUCATU;;;;;AV. FLORIANO PEIXOTO, 575;575;18603-730;CENTRO;;BOTUCATU;SP;Brasil;;;;23/07/2021;;Ativo;02/10/2023;0;0;43;
10016061;;*JAU SERVE 12 BOTUCATU;JAU SERVE 12 BOTUCATU;;14996513012;;;RUA FLORIANO SIMÕES, 239;239;18609-710;V. DOS LAVRADORES –;;BOTUCATU;SP;Brasil;;;;23/07/2021;;Ativo;15/09/2023;0;0;51;
10016062;;*JAU SERVE 13 SÃO CARLOS;JAU SERVE 13 SÃO CARLOS;;(16) 3371-3374;;;RUA DES. JÚLIO DE FARIA, 948;948;13574-250;REDENÇÃO;;SÃO CARLOS;SP;Brasil;;;;23/07/2021;;Inativo;31/01/2023;0;0;34;
10016063;;*JAU SERVE 14 IBITINGA;JAU SERVE 14 IBITINGA;;16997332814;;;AV. CAROLINA G. DALL’QUA, 855;855;14940-000;CENTRO;;IBITINGA;SP;Brasil;;;;23/07/2021;;Inativo;13/05/2023;0;0;21;
10016064;;*JAU SERVE 15 JAU;JAU SERVE 15 JAU;;;;;AV. DO CAFÉ, 1.022;1022;17207-010;VILA ALVES –;;JAU;SP;Brasil;;;;23/07/2021;;Ativo;20/09/2023;0;0;64;
10016065;;*JAU SERVE 16 ARARAQUARA;JAU SERVE 16 ARARAQUARA;;(16) 3322-0012;;;RUA HUMAITA, 1.480;1480;14801-385;CENTRO;;ARARAQUARA;SP;Brasil;;;;23/07/2021;;Ativo;25/10/2023;0;0;8;
10016066;;*JAU SERVE 17 ARARAQUARA;JAU SERVE 17 ARARAQUARA;;16997334817;;;AV. SANTO ANTONIO, 590;590;14810-115;VILA XAVIER;;ARARAQUARA;SP;Brasil;;;;23/07/2021;;Ativo;26/11/2023;0;0;4;
10016067;;*JAU SERVE 18 SÃO CARLOS;JAU SERVE 18 SÃO CARLOS;;(16) 99601-1418;;;AV. SÃO CARLOS, 3.803;3803;13566-330;CIDADE JARDIM;;SÃO CARLOS;SP;Brasil;;;;23/07/2021;;Ativo;25/10/2023;0;0;39;
10016068;;*JAU SERVE 19 AVARÉ;JAU SERVE 19 AVARÉ;;(14) 3732-2468;;;RUA SANTA CATTARINA;1811;18708-005;CENTRO;;AVARÉ;SP;Brasil;;;;23/07/2021;;Ativo;01/10/2023;0;0;50;
10016069;;*JAU SERVE 20 PIRACICABA;JAU SERVE 20 PIRACICABA;;;;;PRAÇA DA CATEDRAL, 1061;1061;13400-150;CENTRO;;PIRACICABA;SP;Brasil;;;;23/07/2021;;Ativo;15/11/2023;0;0;27;
10016070;;*JAU SERVE 21 ARARAQUARA;JAU SERVE 21 ARARAQUARA;;16997967721;;;RUA VOLUNTÁRIOS DA PÁTRIA, 3648;3648;14802-205;SANTA ANGELINA;;ARARAQUARA;SP;Brasil;;;;23/07/2021;;Inativo;21/04/2023;0;0;10;
10016071;;*JAU SERVE 22 SÃO CARLOS;JAU SERVE 22 SÃO CARLOS;;(16) 3371-1197;;;RUA VISCONDE DE INHAÚMA, 330;330;13560-190;CENTRO;;SÃO CARLOS;SP;Brasil;;;;23/07/2021;;Ativo;05/10/2023;0;0;49;
10016072;;*JAU SERVE 23 DESCALVADO;JAU SERVE 23 DESCALVADO;;(19) 3583-1708;;;RUA XV DE NOVEMBRO, 1.070;1070;13690-000;CENTRO;;DESCALVADO;SP;Brasil;;;;23/07/2021;;Ativo;25/09/2023;0;0;53;
10016073;;*JAU SERVE 24  AVARÉ;JAU SERVE 24  AVARÉ;;14996513024;;;RUA DR. FELIX FAGUNDES, 734;734;18701-370;CENTRO;;AVARÉ;SP;Brasil;;;;23/07/2021;;Ativo;04/10/2023;0;0;40;
10016074;;*JAU SERVE 25 PIRACICABA;JAU SERVE 25 PIRACICABA;;(19) 3434-8488;;;RUA CAPITÃO EMIDIO, 537;537;13416-040;SÃO DIMAS;;PIRACICABA;SP;Brasil;;;;23/07/2021;;Ativo;17/10/2023;0;0;47;
10016075;;*JAU SERVE 26 SÃO MANUEL;JAU SERVE 26 SÃO MANUEL;;1438414053;;;RUA 7 DE SETEMBRO, 900;900;18650-000;CENTRO;;SÃO MANUEL;SP;Brasil;;;;23/07/2021;;Inativo;08/09/2023;0;0;72;
10016076;;*JAU SERVE 27 LEME;JAU SERVE 27 LEME;;(19) 99648-5296;;;AV. 7 DE SETEMBRO, 214;214;13610-000;BARRA FUNDA;;LEME;SP;Brasil;;;;23/07/2021;;Ativo;11/11/2023;0;0;34;
10016077;;*JAU SERVE 28 PIRACICABA;JAU SERVE 28 PIRACICABA;;(14) 99644-2002;;;RUA GOV. PEDRO DE TOLEDO, 1.432;1432;13400-063;CENTRO;;PIRACICABA;SP;Brasil;;;;23/07/2021;;Ativo;13/11/2023;0;0;28;
10016078;COMODATO 14/06/2023;*JAU SERVE 29 PIRASSUNUNGA;JAU SERVE 29 PIRASSUNUNGA;;1935615001;Supermercado;Comércio;RUA SETE DE SETEMBRO, 1.256;1256;13630-000;VILA STEOLA;;PIRASSUNUNGA;SP;Brasil;;;;23/07/2021;;Ativo;25/05/2024;0;0;7;
10016079;;*JAU SERVE 30 BARRA BONITA;JAU SERVE 30 BARRA BONITA;;;;;RUA RIO BRANCO, 22;22;17340-000;CENTRO;;BARRA BONITA;SP;Brasil;;;;23/07/2021;;Ativo;20/09/2023;0;0;54;
10016080;;*JAU SERVE 31 BOTUCATU;JAU SERVE 31 BOTUCATU;;;;;RUA FAUSTO LYRA BRANDÃO, 4;45;18607-800;SÃO JUDAS TADEU;;BOTUCATU;SP;Brasil;;;;23/07/2021;;Ativo;19/09/2023;0;0;72;
10016081;;*JAU SERVE 32 SÃO CARLOS;JAU SERVE 32 SÃO CARLOS;;(16) 99746-8886;;;AV. SÃO CARLOS, 3.200;3200;13566-330;VL COSTA DO SOL;;SÃO CARLOS;SP;Brasil;;;;23/07/2021;;Ativo;21/09/2023;0;0;64;
10016082;;*JAU SERVE 33 LENÇÓIS;JAU SERVE 33 LENÇÓIS;;(14) 3264-2211;;;RUA: OLAVO BILAC, 150;150;18682-210;VL NOVA IRERE;;LENÇÓIS PAULISTA;SP;Brasil;;;;23/07/2021;;Ativo;16/09/2023;0;0;89;
10016083;COMODATO 29/06/2023;*JAU SERVE 34 PIRACICABA;JAU SERVE 34 PIRACICABA;;(19) 3421-1870;Supermercado;Comércio;Avenida Laranjal Paulista;1120;13401-630;Campestre;;Piracicaba;SP;Brasil;03640467004009;;;23/07/2021;;Ativo;27/12/2023;0;0;25;
10016084;;*JAU SERVE 35 ARARAS;JAU SERVE 35 ARARAS;;;;;RUA: TIRADENTES, 379;379;13600-070;CENTRO;;ARARAS;SP;Brasil;;;;23/07/2021;;Ativo;18/01/2024;0;0;16;
10016085;;*JAU SERVE 36 RIBEIRÃO PRETO;JAU SERVE 36 RIBEIRÃO PRETO;;;;;AV: DOM PEDRO I , 1316;1316;14055-630;IPIRANGA –;;RIBEIRÃO PRETO;SP;Brasil;;;;23/07/2021;;Ativo;31/01/2024;0;0;24;
10016086;;*JAU SERVE 37 BARRA BONITA;JAU SERVE 37 BARRA BONITA;;;;;AV INDUSTRIAL DR. JOSE ERINEU ORTIGOSA , 774;774;17340-000;DISTRITO INDUSTRIAL;;BARRA BONITA;SP;Brasil;;;;23/07/2021;;Ativo;17/09/2023;0;0;83;
10016087;;*JAU SERVE 38 JAU;JAU SERVE 38 JAU;;(14) 3622-5092;;;AV DR. LUCIANO PACHECO DE ALMEIDA PRADO NETO, 170;170;17213-481;JD NOVA JAU;;JAU;SP;Brasil;;;;23/07/2021;;Ativo;30/09/2023;0;0;53;
10016099;COMODATO 23/07/2021;TRAILLER DO MANDUKA;TRAILLER DO MANDUKA;;14997737360;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Rua Manoel Pereira Rolla;5-50;17012190;Vila Nova Cidade Universitária;;Bauru;SP;Brasil;11066477850;;;26/07/2021;;Ativo;29/09/2023;0;0;29;
10016111;COMODATO 28/07/2021;SALGADO E CIA FRAGOSO;SALGADO E CIA FRAGOSO;;(14) 99872-3425;Residência;Domiciliar;Rua Alberto Del Masso;1-23;17022-096;Pousada da Esperança I;;Bauru;SP;Brasil;36934122860;;;27/07/2021;;Inativo;19/08/2023;0;0;40;
10016136;COMODATO 28/07/2021;FOGÃO E CIA (SAMS CLUB);FOGÃO E CIA (SAMS CLUB);;1432410719;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Rua Chaim Mauad;2-100;17012646;Vila Regina;;Bauru;SP;Brasil;;;;29/07/2021;;Ativo;14/09/2023;0;0;43;
10016158;tem contrato;GURI AÇOS ( RECICLAGEM );GURI AÇOS ( RECICLAGEM );;1432313528;;;Avenida José Fortunato Molina;S/N;17034310;Distrito Industrial Domingos Biancardi;;Bauru;SP;Brasil;17600678000108;;;30/07/2021;;Inativo;02/07/2023;0;0;66;
10016159;tem contrato;POLIDOBRA ( RECICLAGEM );POLIDOBRA ( RECICLAGEM );;1431038040;;;MOABITAS LOTE 2;S/N;;RESIDENCIAL ROSA;;BAURU;SP;Brasil;;;;30/07/2021;;Inativo;03/07/2023;0;0;73;
10016172;COMODATO 03/08/2021;RESIDENCIAL ILHAS DO MEDITERRANEO (SANTORINI);RESIDENCIAL ILHAS DO MEDITERRANEO (SANTORINI);;(14) 99644-5402;Condomínio;Domiciliar;Avenida Affonso José Aiello;20-200;17018-520;Vila Aviação;;Bauru;SP;Brasil;30412395000109;;;02/08/2021;;Inativo;16/07/2023;0;0;25;
10016489;COMODATO 06/08/2021;VILINHA BEER;VILINHA BEER;;14996605900;Bar / Boteco / Pub;Estabelecimentos Alimentícios;Avenida Doutor Marcos de Paula Raphael;31-05;17026-000;Núcleo Habitacional Mary Dota;;Bauru;SP;Brasil;42114771000150;;;06/08/2021;;Inativo;28/08/2023;0;0;34;
10016495;COMODATO 05/08/2021;FOGÃO E CIA (BAURU BUSINESS PARK);FOGÃO E CIA (BAURU BUSINESS PARK);;(14) 99162-9806;Cozinha Brasileira;Estabelecimentos Alimentícios;Rodovia Marechal Rondon;S/N;17022-531;;KM 348 BAURU BUSINESS PARK;Bauru;SP;Brasil;34041292000122;;;09/08/2021;;Inativo;19/08/2023;0;0;34;
10016504;TEM CONTRATO;REGUSTO RESTAURANTE (RECICLAGEM);REGUSTO RESTAURANTE (RECICLAGEM);paulo.alarcon@outlook.com;(14) 3204-4151;;;Avenida Getúlio Vargas;16-70;17017-339;Jardim América;de Quadra 9 a Quadra 16;Bauru;SP;Brasil;27001306000119;;"PAPELÃO 0,15
PLASTICO 0,35
PET 0,40
LATA 2,00
PAGAMENTO EM DINHEIRO EM MÃOS";09/08/2021;;Ativo;19/09/2023;0;0;100;
10016581;TEM CONTRATO;CINE MAGIA ( RECICLAGEM );CINE MAGIA ( RECICLAGEM );atendimento@cineemagia.com;(14) 99809-0109;;;Rua Anvar Dabus;7-63;17012-380;Jardim Dona Sarah;de Quadra 6 ao fim;Bauru;SP;Brasil;;;"PAPELÃO 0,30 E PLASTICO 0,40
pagameto em dinheiro em mãos";11/08/2021;;Inativo;14/09/2023;0;0;110;
10016588;COMODATO 20/09/2021;USINA SANTA ISABEL (ESSENCIAL);USINA SANTA ISABEL (ESSENCIAL);;(16) 99412-7218;Refeitório;Indústrias;RODOVIA SP 304 KM 465;S/N;15220-000;FARTURA;;Mendonça;SP;Brasil;;;;11/08/2021;;Inativo;29/07/2023;0;0;3;
10016611;COMODATO 11/08/2021;EXTRA HIPERMERCADOS SÃO CARLOS;EXTRA HIPERMERCADOS SÃO CARLOS;;1633732014;Supermercado;Comércio;Rua Passeio Dos Flamboyans;200;13560970;PARQUE FABER;;São Carlos;SP;Brasil;47508411092689;;;13/08/2021;;Deletado;02/09/2022;0;0;20;
10016624;;SODIÊ DOCES ( RECICLAGM);SODIÊ DOCES ( RECICLAGM);sd_bauru@hotmail.com;(14) 3223-2359;;;RUA : RIO BRANCO;22-30;17014-037;JARDIM AMERICA;;BAURU;SP;Brasil;;;"PAPELÃO 0,15
PLASTICO 0,20
SUCATA OU FERRO 0,50
PAGAMENTO EM MÃOS";16/08/2021;;Inativo;30/06/2023;0;0;332;
10016703;COMODATO 18/08/2021;CLAUDINHO DO CHURROS BOULEVARD;JAQUE MATIAS DOCERIA EIRELI;;(14) 3239-4744;Cafeteria / Confeitaria;Estabelecimentos Alimentícios;RUA: MARCONDES SALGADO;15-15;17280-564;VILA ANTARTICA;;BAURU;SP;Brasil;33175683000258;;;18/08/2021;;Ativo;17/09/2023;0;0;43;
10016738;COMODATO 19/08/2021;RESTAURANTE MIRIAN;RESTAURANTE MIRIAN;;1433242411;Restaurante;Estabelecimentos Alimentícios;Rua do Expedicionário;169;19900041;Centro;;Ourinhos;SP;Brasil;;;;20/08/2021;;Inativo;14/09/2023;0;0;36;
10016739;;VITRINE DOS PÃES;VITRINE DOS PÃES;;14981425631;Padaria;Estabelecimentos Alimentícios;Rua Afonso Pena;9-8;17060250;Jardim Bela Vista;;Bauru;SP;Brasil;;;;20/08/2021;;Ativo;17/09/2023;0;0;20;
10016744;tem contrato;PORTO FINO PRATA CONSTRUTORA ( RECICLAGEM );PORTO FINO PRATA CONSTRUTORA ( RECICLAGEM );;(14) 99804-2785;;;RUA: AFONSO JOSE AIELO;24-115;;VILA AVIAÇÃO;;BAURU;SP;Brasil;46138251000138;;;20/08/2021;;Inativo;11/04/2022;0;0;12;
10016802;COMODATO 13/09/2021;CP KELCO BRASIL S/A (ESSENCIAL);CP KELCO BRASIL S/A (ESSENCIAL);;(16) 99412-7218;Refeitório;Indústrias;Estrada Carl Fischer;6055;15990-970;Centro;;Matão;SP;Brasil;54105671000731;441.078.610.111;;24/08/2021;;Coletado 1 vez;;0;0;1;
10016836;;PASTELARIA SOBERANA;PASTELARIA SOBERANA;;(14) 98829-7309;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Avenida Badia Miguel Saba;636;14808-238;Parque Residencial Iguatemi;;Araraquara;SP;Brasil;;;;25/08/2021;;Ativo;11/11/2023;0;0;12;
10016862;;ASSADOS DO VALE;ASSADOS DO VALE;;14997952134;Residência;Domiciliar;Alameda das Andorinhas;POSTE 18;17037000;Vale do Igapó;;Bauru;SP;Brasil;;;;26/08/2021;;Deletado;09/04/2022;0;0;6;
10016908;COMODATO 25/08/2021;ATACADO MÁXIMO;REAL PAULISTA COMÉRCIO DE ALIMENTOS;;1934327197;Supermercado;Comércio;Avenida Trinta e Um de Março;741;13424300;Paulicéia;;Piracicaba;SP;Brasil;16881766000596;;;26/08/2021;;Inativo;07/12/2022;0;0;10;
10016920;;RESTAURANTE MESTRE KUKA;RESTAURANTE MESTRE KUKA;;1432624354;Restaurante;Estabelecimentos Alimentícios;Avenida Emanuel Octaviani;52;17128110;Jardim Canaã;;Agudos;SP;Brasil;;;;27/08/2021;;Ativo;28/11/2023;0;0;3;
10017076;COMODATO 06/09/2021;KI GOSTOSO;KI GOSTOSO;;(14) 99743-0178;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Rua Felicíssimo Antônio Pereira;16-73;17054-015;Jardim Eugênia;;Bauru;SP;Brasil;;;;02/09/2021;;Deletado;12/05/2022;0;0;2;
10017097;J075;*JERONIMO TRACK BAURU;JERONIMO TRACK BAURU;;(42) 9984-1127;Restaurante;Estabelecimentos Alimentícios;Avenida Nações Unidas;27-17;17011-105;Jardim Panorama;;Bauru;SP;Brasil;13783221023680;;COMODATO 09/09/2021;03/09/2021;;Inativo;20/04/2022;0;0;31;
10017098;COMODATO 03/09/2021 - 26/04/2022;DONA BAUNILHA BAURU;DONA BAUNILHA BAURU;;14981140099;Restaurante;Estabelecimentos Alimentícios;Avenida Comendador José da Silva Martha;7-8;17016-080;Jardim Estoril;;Bauru;SP;Brasil;;;;03/09/2021;;Ativo;30/09/2023;0;0;45;
10017108;2222;*BK FS ASSIS - 28352;*BK FS ASSIS - 28352;LICENCIAMENTO@BURGERKING.COM.BR;(18) 99103-6371;;;TREZE DE MAIO;67;19800-240;CENTRO;QUADRA 083 LOTE 001;Assis;SP;Brasil;13574594121651;;COMODATO 18/10/2021;06/09/2021;;Ativo;01/10/2023;0;0;49;
10017109;COMODATO 03/09/2021;PIZZARIA LOPES;PIZZARIA LOPES;;(14) 98106-1218;Pizzaria;Estabelecimentos Alimentícios;Rua Carlos Marques;5-60;17060-230;Jardim Bela Vista;;Bauru;SP;Brasil;;;;06/09/2021;;Ativo;05/10/2023;0;0;24;
10017308;COMODATO 08/09/2021;ACAPULCOS SPORT BAR;ACAPULCOS SPORT BAR;;(14) 98827-2235;Lanchonete / Fast-food;Estabelecimentos Alimentícios;Avenida Affonso José Aiello;23-117;17018-806;Residencial Villaggio III;;Bauru;SP;Brasil;;;ANTIGO PAKKO SUSHI SPORT BAR;08/09/2021;;Inativo;02/07/2023;0;0;47;
10017317;;BAR BAMBA ( RECICLAGEM );BAR BAMBA ( RECICLAGEM );;(14) 99693-6948;;;RUA : ANTONIO ALVES;29-18;17012-431;;;BAURU;SP;Brasil;;;DOAÇÃO;09/09/2021;;Inativo;04/09/2023;0;0;171;
